activity_id,user_id,company_id,date,logins,time_spent_mins,pages_visited,support_tickets
79861,247,3,2026-05-14,0,0.0,0,0
79862,247,3,2026-05-19,0,0.0,0,0
79863,247,3,2026-05-23,0,0.0,0,0
79864,247,3,2026-05-27,0,0.0,0,1
79865,247,3,2026-05-30,0,0.0,0,0
79866,247,3,2026-06-03,0,0.0,0,0
79867,247,3,2026-06-07,0,0.0,0,0
79868,247,3,2026-06-11,0,0.0,0,0
79869,247,3,2026-06-15,0,0.0,0,0
79870,247,3,2026-06-21,1,15.63,3,0
79871,247,3,2026-06-24,0,0.0,0,0
79872,247,3,2026-06-30,0,0.0,0,0
79873,248,3,2022-07-11,3,45.51,12,0
79874,248,3,2022-07-16,3,43.33,10,0
79875,248,3,2022-07-19,2,24.85,8,0
79876,248,3,2022-07-23,2,30.6,9,0
79877,248,3,2022-07-27,1,11.57,3,0
79878,248,3,2022-07-30,0,0.0,0,0
79879,248,3,2022-08-03,1,7.69,3,0
79880,248,3,2022-08-08,0,0.0,0,0
79881,248,3,2022-08-11,2,30.62,9,0
79882,248,3,2022-08-18,0,0.0,0,0
79883,248,3,2022-08-22,1,10.28,3,0
79884,248,3,2022-08-28,2,31.5,8,0
79885,248,3,2022-09-04,1,12.97,3,0
79886,248,3,2022-09-10,2,36.61,8,1
79887,248,3,2022-09-16,3,51.83,13,0
79888,248,3,2022-09-19,0,0.0,0,1
79889,248,3,2022-09-25,1,12.14,4,2
79890,248,3,2022-10-01,1,23.9,3,0
79891,248,3,2022-10-06,2,31.47,5,0
79892,248,3,2022-10-10,0,0.0,0,0
79893,248,3,2022-10-14,1,16.16,2,0
79894,248,3,2022-10-21,2,38.5,6,0
79895,248,3,2022-10-26,3,54.11,13,0
79896,248,3,2022-10-31,0,0.0,0,0
79897,248,3,2022-11-07,2,34.16,5,0
79898,248,3,2022-11-10,0,0.0,0,1
79899,248,3,2022-11-13,1,24.91,4,0
79900,248,3,2022-11-17,0,0.0,0,0
79901,248,3,2022-11-20,3,37.59,7,0
79902,248,3,2022-11-23,2,24.54,6,0
79903,248,3,2022-11-30,2,33.7,7,0
79904,248,3,2022-12-05,1,9.74,2,0
79905,248,3,2022-12-11,1,9.51,3,0
79906,248,3,2022-12-18,1,9.36,3,0
79907,248,3,2022-12-23,2,30.99,8,0
79908,248,3,2022-12-28,2,20.86,7,0
79909,248,3,2022-12-31,0,0.0,0,0
79910,248,3,2023-01-06,0,0.0,0,0
79911,248,3,2023-01-11,3,41.43,13,0
79912,248,3,2023-01-18,0,0.0,0,0
79913,248,3,2023-01-22,1,8.98,4,0
79914,248,3,2023-01-27,0,0.0,0,0
79915,248,3,2023-02-01,0,0.0,0,0
79916,248,3,2023-02-08,0,0.0,0,0
79917,248,3,2023-02-14,0,0.0,0,0
79918,248,3,2023-02-17,0,0.0,0,0
79919,248,3,2023-02-21,0,0.0,0,0
79920,248,3,2023-02-28,0,0.0,0,0
79921,248,3,2023-03-03,2,22.2,7,0
79922,248,3,2023-03-07,1,6.58,4,0
79923,248,3,2023-03-14,2,27.71,7,1
79924,248,3,2023-03-19,2,36.77,5,0
79925,248,3,2023-03-23,2,37.82,8,0
79926,248,3,2023-03-29,1,12.52,4,1
79927,248,3,2023-04-01,1,17.86,2,1
79928,248,3,2023-04-06,1,18.03,4,0
79929,248,3,2023-04-13,1,8.01,2,0
79930,248,3,2023-04-17,1,7.26,3,0
79931,248,3,2023-04-24,0,0.0,0,0
79932,248,3,2023-04-30,3,48.23,8,1
79933,248,3,2023-05-05,3,44.2,14,0
79934,248,3,2023-05-12,1,19.61,3,2
79935,248,3,2023-05-18,0,0.0,0,0
79936,248,3,2023-05-24,2,37.17,9,0
79937,248,3,2023-05-28,0,0.0,0,0
79938,248,3,2023-06-04,1,20.36,4,0
79939,248,3,2023-06-08,1,15.21,4,0
79940,248,3,2023-06-15,2,30.29,6,0
79941,248,3,2023-06-19,3,48.67,7,0
79942,248,3,2023-06-23,2,27.64,5,1
79943,248,3,2023-06-26,1,24.02,2,0
79944,248,3,2023-07-03,0,0.0,0,0
79945,248,3,2023-07-08,0,0.0,0,0
79946,248,3,2023-07-13,0,0.0,0,0
79947,248,3,2023-07-19,2,25.49,9,0
79948,248,3,2023-07-24,0,0.0,0,0
79949,248,3,2023-07-29,0,0.0,0,0
79950,248,3,2023-08-04,2,34.89,5,0
79951,248,3,2023-08-09,1,8.8,3,0
79952,248,3,2023-08-16,0,0.0,0,0
79953,248,3,2023-08-23,1,5.55,4,1
79954,248,3,2023-08-27,1,7.31,4,0
79955,248,3,2023-09-01,2,26.4,6,0
79956,248,3,2023-09-04,0,0.0,0,0
79957,248,3,2023-09-11,1,14.72,2,0
79958,248,3,2023-09-14,1,18.54,4,1
79959,248,3,2023-09-20,0,0.0,0,0
79960,248,3,2023-09-27,3,49.59,12,0
79961,248,3,2023-10-04,2,26.41,5,0
79962,248,3,2023-10-09,0,0.0,0,0
79963,248,3,2023-10-15,2,39.79,9,0
79964,248,3,2023-10-22,1,13.47,3,0
79965,248,3,2023-10-28,0,0.0,0,2
79966,248,3,2023-11-04,1,24.1,3,1
79967,248,3,2023-11-08,0,0.0,0,0
79968,248,3,2023-11-12,2,26.04,7,0
79969,248,3,2023-11-17,2,32.91,9,2
79970,248,3,2023-11-20,2,25.6,8,2
79971,248,3,2023-11-25,0,0.0,0,0
79972,248,3,2023-12-01,0,0.0,0,0
79973,248,3,2023-12-07,0,0.0,0,0
79974,248,3,2023-12-11,2,21.33,5,0
79975,248,3,2023-12-14,2,24.62,6,0
79976,248,3,2023-12-18,0,0.0,0,0
79977,248,3,2023-12-24,0,0.0,0,0
79978,248,3,2023-12-31,1,11.92,4,0
79979,248,3,2024-01-05,2,20.71,5,0
79980,248,3,2024-01-10,2,35.24,5,0
79981,248,3,2024-01-15,0,0.0,0,0
79982,248,3,2024-01-22,2,38.22,5,0
79983,248,3,2024-01-27,0,0.0,0,1
79984,248,3,2024-01-30,1,15.84,2,0
79985,248,3,2024-02-05,0,0.0,0,0
79986,248,3,2024-02-11,1,15.33,3,0
79987,248,3,2024-02-15,2,24.37,7,0
79988,248,3,2024-02-19,2,20.47,6,0
79989,248,3,2024-02-25,1,20.31,3,0
79990,248,3,2024-03-01,0,0.0,0,1
79991,248,3,2024-03-04,0,0.0,0,0
79992,248,3,2024-03-10,1,10.0,4,0
79993,248,3,2024-03-13,0,0.0,0,0
79994,248,3,2024-03-20,0,0.0,0,0
79995,248,3,2024-03-23,1,8.52,3,0
79996,248,3,2024-03-26,2,21.27,6,0
79997,248,3,2024-03-31,1,9.32,2,0
79998,248,3,2024-04-07,1,5.31,3,0
79999,248,3,2024-04-14,1,22.96,3,0
80000,248,3,2024-04-20,0,0.0,0,0
80001,248,3,2024-04-24,0,0.0,0,0
80002,248,3,2024-04-27,0,0.0,0,1
80003,248,3,2024-05-02,1,8.51,4,0
80004,248,3,2024-05-05,2,34.55,8,0
80005,248,3,2024-05-12,0,0.0,0,0
80006,248,3,2024-05-19,1,5.49,3,0
80007,248,3,2024-05-23,1,24.79,3,0
80008,248,3,2024-05-26,0,0.0,0,1
80009,248,3,2024-06-02,2,21.86,7,0
80010,248,3,2024-06-09,2,20.67,6,0
80011,248,3,2024-06-15,1,5.7,3,0
80012,248,3,2024-06-19,1,24.64,2,0
80013,248,3,2024-06-24,0,0.0,0,0
80014,248,3,2024-07-01,0,0.0,0,0
80015,248,3,2024-07-04,0,0.0,0,0
80016,248,3,2024-07-08,1,5.57,4,0
80017,248,3,2024-07-11,2,28.18,7,0
80018,248,3,2024-07-18,0,0.0,0,0
80019,248,3,2024-07-22,2,37.97,6,0
80020,248,3,2024-07-27,0,0.0,0,0
80021,248,3,2024-08-03,0,0.0,0,0
80022,248,3,2024-08-06,1,17.2,2,1
80023,248,3,2024-08-09,2,37.77,9,1
80024,248,3,2024-08-16,1,6.31,3,0
80025,248,3,2024-08-22,0,0.0,0,0
80026,248,3,2024-08-28,0,0.0,0,0
80027,248,3,2024-09-03,0,0.0,0,0
80028,248,3,2024-09-09,0,0.0,0,0
80029,248,3,2024-09-14,0,0.0,0,0
80030,248,3,2024-09-21,0,0.0,0,0
80031,248,3,2024-09-24,1,18.48,2,0
80032,248,3,2024-09-27,1,19.43,4,0
80033,248,3,2024-09-30,0,0.0,0,0
80034,248,3,2024-10-04,0,0.0,0,1
80035,248,3,2024-10-07,1,14.43,3,0
80036,248,3,2024-10-13,0,0.0,0,0
80037,248,3,2024-10-20,0,0.0,0,0
80038,248,3,2024-10-25,1,16.05,3,0
80039,248,3,2024-11-01,0,0.0,0,0
80040,248,3,2024-11-08,0,0.0,0,0
80041,248,3,2024-11-13,0,0.0,0,0
80042,248,3,2024-11-20,0,0.0,0,0
80043,248,3,2024-11-25,0,0.0,0,0
80044,248,3,2024-12-02,0,0.0,0,0
80045,248,3,2024-12-06,0,0.0,0,0
80046,248,3,2024-12-09,0,0.0,0,1
80047,248,3,2024-12-15,0,0.0,0,0
80048,248,3,2024-12-19,0,0.0,0,0
80049,248,3,2024-12-23,1,18.5,4,0
80050,248,3,2024-12-29,1,24.61,3,0
80051,248,3,2025-01-02,0,0.0,0,0
80052,248,3,2025-01-06,0,0.0,0,1
80053,248,3,2025-01-13,0,0.0,0,0
80054,248,3,2025-01-17,1,10.32,4,1
80055,248,3,2025-01-23,1,23.62,4,0
80056,248,3,2025-01-28,0,0.0,0,1
80057,248,3,2025-02-01,1,9.34,3,0
80058,248,3,2025-02-07,2,35.81,7,0
80059,248,3,2025-02-14,1,8.25,4,0
80060,248,3,2025-02-18,0,0.0,0,0
80061,248,3,2025-02-22,1,23.54,3,0
80062,248,3,2025-03-01,0,0.0,0,0
80063,248,3,2025-03-07,0,0.0,0,0
80064,248,3,2025-03-13,2,29.46,7,0
80065,248,3,2025-03-19,2,24.18,6,0
80066,248,3,2025-03-24,0,0.0,0,0
80067,248,3,2025-03-31,0,0.0,0,0
80068,248,3,2025-04-05,1,10.05,3,0
80069,248,3,2025-04-09,2,24.16,9,1
80070,248,3,2025-04-15,0,0.0,0,0
80071,248,3,2025-04-19,1,11.79,2,0
80072,248,3,2025-04-26,0,0.0,0,0
80073,248,3,2025-04-30,0,0.0,0,0
80074,248,3,2025-05-03,0,0.0,0,0
80075,248,3,2025-05-10,1,14.68,2,0
80076,248,3,2025-05-14,0,0.0,0,0
80077,248,3,2025-05-18,0,0.0,0,0
80078,248,3,2025-05-21,1,12.87,2,2
80079,248,3,2025-05-26,0,0.0,0,0
80080,248,3,2025-06-02,0,0.0,0,0
80081,248,3,2025-06-08,0,0.0,0,0
80082,248,3,2025-06-15,0,0.0,0,0
80083,248,3,2025-06-19,0,0.0,0,0
80084,248,3,2025-06-25,0,0.0,0,0
80085,248,3,2025-06-28,0,0.0,0,0
80086,248,3,2025-07-03,0,0.0,0,0
80087,248,3,2025-07-07,1,22.82,3,0
80088,248,3,2025-07-13,0,0.0,0,0
80089,248,3,2025-07-19,0,0.0,0,1
80090,248,3,2025-07-23,1,23.26,4,0
80091,248,3,2025-07-30,0,0.0,0,0
80092,248,3,2025-08-05,0,0.0,0,0
80093,248,3,2025-08-10,0,0.0,0,0
80094,248,3,2025-08-17,0,0.0,0,0
80095,248,3,2025-08-24,1,7.8,3,0
80096,248,3,2025-08-31,0,0.0,0,0
80097,248,3,2025-09-07,0,0.0,0,0
80098,248,3,2025-09-11,0,0.0,0,0
80099,248,3,2025-09-18,0,0.0,0,1
80100,248,3,2025-09-25,1,22.58,4,0
80101,248,3,2025-09-30,1,14.07,3,0
80102,248,3,2025-10-05,0,0.0,0,1
80103,248,3,2025-10-09,1,10.05,2,0
80104,248,3,2025-10-16,0,0.0,0,0
80105,248,3,2025-10-20,0,0.0,0,0
80106,248,3,2025-10-24,1,14.99,4,0
80107,248,3,2025-10-28,0,0.0,0,0
80108,248,3,2025-10-31,0,0.0,0,0
80109,248,3,2025-11-07,1,7.47,3,0
80110,248,3,2025-11-13,0,0.0,0,0
80111,248,3,2025-11-16,0,0.0,0,0
80112,248,3,2025-11-23,0,0.0,0,0
80113,248,3,2025-11-29,0,0.0,0,0
80114,248,3,2025-12-05,1,12.21,4,0
80115,248,3,2025-12-09,0,0.0,0,0
80116,248,3,2025-12-14,1,16.21,4,2
80117,248,3,2025-12-21,1,9.52,3,0
80118,248,3,2025-12-25,0,0.0,0,0
80119,248,3,2025-12-31,0,0.0,0,0
80120,248,3,2026-01-04,0,0.0,0,0
80121,248,3,2026-01-10,0,0.0,0,0
80122,248,3,2026-01-15,0,0.0,0,0
80123,248,3,2026-01-22,0,0.0,0,0
80124,248,3,2026-01-28,0,0.0,0,0
80125,248,3,2026-02-04,0,0.0,0,0
80126,248,3,2026-02-11,0,0.0,0,2
80127,248,3,2026-02-15,0,0.0,0,2
80128,248,3,2026-02-19,0,0.0,0,1
80129,248,3,2026-02-24,0,0.0,0,0
80130,248,3,2026-03-01,0,0.0,0,0
80131,248,3,2026-03-08,0,0.0,0,0
80132,248,3,2026-03-11,1,8.68,3,0
80133,248,3,2026-03-18,0,0.0,0,1
80134,248,3,2026-03-25,0,0.0,0,0
80135,248,3,2026-03-28,0,0.0,0,0
80136,248,3,2026-03-31,0,0.0,0,1
80137,248,3,2026-04-07,0,0.0,0,0
80138,248,3,2026-04-13,0,0.0,0,0
80139,248,3,2026-04-20,0,0.0,0,0
80140,248,3,2026-04-23,0,0.0,0,1
80141,248,3,2026-04-29,0,0.0,0,0
80142,248,3,2026-05-03,1,23.71,4,0
80143,248,3,2026-05-09,0,0.0,0,0
80144,248,3,2026-05-13,0,0.0,0,0
80145,248,3,2026-05-19,0,0.0,0,0
80146,248,3,2026-05-23,0,0.0,0,0
80147,248,3,2026-05-29,0,0.0,0,0
80148,248,3,2026-06-03,0,0.0,0,0
80149,248,3,2026-06-07,0,0.0,0,0
80150,248,3,2026-06-13,0,0.0,0,0
80151,248,3,2026-06-17,0,0.0,0,0
80152,248,3,2026-06-21,0,0.0,0,0
80153,248,3,2026-06-24,0,0.0,0,0
80154,249,3,2023-04-20,1,28.11,2,1
80155,249,3,2023-04-23,6,145.05,15,0
80156,249,3,2023-04-27,3,69.75,11,0
80157,249,3,2023-05-01,3,80.2,11,0
80158,249,3,2023-05-06,5,129.47,16,0
80159,249,3,2023-05-11,2,49.09,8,1
80160,249,3,2023-05-15,2,44.21,8,0
80161,249,3,2023-05-22,5,134.05,22,0
80162,249,3,2023-05-25,5,122.56,14,1
80163,249,3,2023-05-29,3,84.09,10,0
80164,249,3,2023-06-03,4,104.66,18,0
80165,249,3,2023-06-07,1,21.0,4,0
80166,249,3,2023-06-13,2,52.85,8,0
80167,249,3,2023-06-17,5,119.59,23,0
80168,249,3,2023-06-20,4,102.86,17,0
80169,249,3,2023-06-26,7,184.82,29,0
80170,249,3,2023-06-29,3,75.51,11,0
80171,249,3,2023-07-02,6,145.13,29,2
80172,249,3,2023-07-06,2,42.5,6,0
80173,249,3,2023-07-11,3,78.83,9,0
80174,249,3,2023-07-16,3,72.81,12,0
80175,249,3,2023-07-20,4,101.34,17,0
80176,249,3,2023-07-23,3,83.3,10,0
80177,249,3,2023-07-30,3,82.62,7,0
80178,249,3,2023-08-02,3,83.6,11,0
80179,249,3,2023-08-07,5,122.33,17,0
80180,249,3,2023-08-10,3,67.46,7,0
80181,249,3,2023-08-13,5,125.93,14,0
80182,249,3,2023-08-19,6,145.31,18,0
80183,249,3,2023-08-23,4,93.94,13,0
80184,249,3,2023-08-28,6,150.8,22,0
80185,249,3,2023-09-02,4,95.03,15,0
80186,249,3,2023-09-06,7,168.35,19,0
80187,249,3,2023-09-13,6,143.68,29,0
80188,249,3,2023-09-19,6,150.09,28,0
80189,249,3,2023-09-23,3,69.13,12,0
80190,249,3,2023-09-27,5,115.9,18,0
80191,249,3,2023-10-04,4,94.05,11,2
80192,249,3,2023-10-10,6,158.46,29,0
80193,249,3,2023-10-17,5,116.82,17,0
80194,249,3,2023-10-22,7,177.34,30,0
80195,249,3,2023-10-27,6,154.99,27,0
80196,249,3,2023-10-31,3,76.83,8,0
80197,249,3,2023-11-04,7,169.44,31,0
80198,249,3,2023-11-09,4,94.86,15,0
80199,249,3,2023-11-14,6,140.89,16,0
80200,249,3,2023-11-21,6,153.73,17,1
80201,249,3,2023-11-25,7,173.53,18,0
80202,249,3,2023-11-30,2,59.04,7,0
80203,249,3,2023-12-05,5,120.38,17,0
80204,249,3,2023-12-12,5,120.12,20,0
80205,249,3,2023-12-19,4,94.74,12,1
80206,249,3,2023-12-22,6,143.42,29,0
80207,249,3,2023-12-29,6,154.75,19,0
80208,249,3,2024-01-02,5,119.35,24,0
80209,249,3,2024-01-05,3,67.45,13,2
80210,249,3,2024-01-10,3,70.5,9,0
80211,249,3,2024-01-15,4,107.85,14,1
80212,249,3,2024-01-20,7,178.35,29,0
80213,249,3,2024-01-23,2,58.19,6,0
80214,249,3,2024-01-30,4,99.39,13,0
80215,249,3,2024-02-06,2,41.88,6,0
80216,249,3,2024-02-10,6,158.18,18,1
80217,249,3,2024-02-16,3,67.73,12,1
80218,249,3,2024-02-19,1,30.45,3,1
80219,249,3,2024-02-22,3,76.28,11,0
80220,249,3,2024-02-27,6,154.03,27,0
80221,249,3,2024-03-01,5,128.03,20,0
80222,249,3,2024-03-07,2,40.09,9,2
80223,249,3,2024-03-12,5,134.89,20,0
80224,249,3,2024-03-19,7,183.1,21,1
80225,249,3,2024-03-22,7,166.94,25,0
80226,249,3,2024-03-26,7,172.5,23,0
80227,249,3,2024-03-29,1,29.43,3,0
80228,249,3,2024-04-04,7,169.91,28,0
80229,249,3,2024-04-08,5,126.4,19,1
80230,249,3,2024-04-13,1,30.04,3,0
80231,249,3,2024-04-16,4,106.15,19,0
80232,249,3,2024-04-23,2,41.28,9,0
80233,249,3,2024-04-29,7,181.83,32,0
80234,249,3,2024-05-06,5,130.12,12,1
80235,249,3,2024-05-13,7,171.97,18,0
80236,249,3,2024-05-20,1,32.81,4,0
80237,249,3,2024-05-25,3,78.99,11,0
80238,249,3,2024-05-30,3,67.58,9,0
80239,249,3,2024-06-03,5,121.24,22,0
80240,249,3,2024-06-09,5,128.28,20,0
80241,249,3,2024-06-15,2,41.09,7,1
80242,249,3,2024-06-19,3,80.55,14,0
80243,249,3,2024-06-23,4,92.6,12,1
80244,249,3,2024-06-29,5,121.64,19,0
80245,249,3,2024-07-02,5,122.06,24,0
80246,249,3,2024-07-07,2,46.38,9,1
80247,249,3,2024-07-14,2,40.13,9,0
80248,249,3,2024-07-18,4,90.78,16,0
80249,249,3,2024-07-21,3,76.42,11,0
80250,249,3,2024-07-27,5,127.67,24,0
80251,249,3,2024-07-30,1,24.95,4,1
80252,249,3,2024-08-02,6,145.38,20,0
80253,249,3,2024-08-05,5,129.96,24,0
80254,249,3,2024-08-09,2,40.84,9,0
80255,249,3,2024-08-14,6,151.42,15,0
80256,249,3,2024-08-20,5,115.38,14,0
80257,249,3,2024-08-25,6,148.27,25,0
80258,249,3,2024-08-28,6,147.53,21,0
80259,249,3,2024-09-03,2,48.61,6,0
80260,249,3,2024-09-09,1,30.24,3,0
80261,249,3,2024-09-12,5,126.82,18,0
80262,249,3,2024-09-19,5,133.85,21,2
80263,249,3,2024-09-25,3,84.84,8,0
80264,249,3,2024-10-02,3,82.44,7,0
80265,249,3,2024-10-07,6,153.23,19,0
80266,249,3,2024-10-14,5,122.36,16,1
80267,249,3,2024-10-21,7,180.4,33,0
80268,249,3,2024-10-27,2,59.2,7,0
80269,249,3,2024-10-30,2,41.08,7,0
80270,249,3,2024-11-02,7,170.34,24,0
80271,249,3,2024-11-07,4,97.83,19,0
80272,249,3,2024-11-10,5,129.8,18,0
80273,249,3,2024-11-16,4,90.21,17,0
80274,249,3,2024-11-21,6,151.14,20,0
80275,249,3,2024-11-27,3,68.67,10,0
80276,249,3,2024-11-30,4,100.58,13,0
80277,249,3,2024-12-05,1,17.61,3,0
80278,249,3,2024-12-12,3,76.0,14,1
80279,249,3,2024-12-15,2,45.93,8,0
80280,249,3,2024-12-18,6,147.19,25,0
80281,249,3,2024-12-23,4,109.31,10,0
80282,249,3,2024-12-29,5,126.93,17,0
80283,249,3,2025-01-04,5,115.9,15,0
80284,249,3,2025-01-09,5,133.22,19,1
80285,249,3,2025-01-13,4,109.74,18,0
80286,249,3,2025-01-19,5,121.28,14,0
80287,249,3,2025-01-26,3,67.21,14,0
80288,249,3,2025-02-01,1,15.68,3,0
80289,249,3,2025-02-04,4,103.37,14,0
80290,249,3,2025-02-07,7,176.67,29,1
80291,249,3,2025-02-10,6,142.94,26,0
80292,249,3,2025-02-17,5,123.74,15,0
80293,249,3,2025-02-24,2,43.18,8,1
80294,249,3,2025-02-28,4,94.29,18,1
80295,249,3,2025-03-04,4,105.61,14,0
80296,249,3,2025-03-07,3,79.67,13,0
80297,249,3,2025-03-10,2,58.48,8,0
80298,249,3,2025-03-15,7,173.0,27,0
80299,249,3,2025-03-18,5,127.55,24,1
80300,249,3,2025-03-22,2,55.26,6,0
80301,249,3,2025-03-27,5,133.16,15,0
80302,249,3,2025-04-03,5,124.22,21,0
80303,249,3,2025-04-06,5,127.77,22,0
80304,249,3,2025-04-13,2,42.73,5,0
80305,249,3,2025-04-16,2,56.21,6,0
80306,249,3,2025-04-22,4,102.81,10,0
80307,249,3,2025-04-25,6,144.65,26,0
80308,249,3,2025-04-29,1,22.02,4,0
80309,249,3,2025-05-02,3,83.53,12,0
80310,249,3,2025-05-07,4,109.47,13,0
80311,249,3,2025-05-14,3,82.29,9,1
80312,249,3,2025-05-20,5,125.24,22,0
80313,249,3,2025-05-23,4,100.4,19,0
80314,249,3,2025-05-27,4,93.55,10,0
80315,249,3,2025-05-30,3,70.45,12,0
80316,249,3,2025-06-03,2,47.27,5,0
80317,249,3,2025-06-07,6,144.24,23,0
80318,249,3,2025-06-14,2,56.11,7,0
80319,249,3,2025-06-18,5,119.99,16,0
80320,249,3,2025-06-25,6,140.13,28,0
80321,249,3,2025-07-01,4,97.11,11,0
80322,249,3,2025-07-05,3,80.28,11,0
80323,249,3,2025-07-10,2,55.89,8,0
80324,249,3,2025-07-16,6,154.04,17,1
80325,249,3,2025-07-22,1,19.97,2,0
80326,249,3,2025-07-28,6,142.27,24,0
80327,249,3,2025-08-02,2,58.44,6,0
80328,249,3,2025-08-09,3,81.45,12,0
80329,249,3,2025-08-13,2,50.61,7,1
80330,249,3,2025-08-19,3,75.52,10,0
80331,249,3,2025-08-22,6,150.96,24,0
80332,249,3,2025-08-29,2,51.59,5,1
80333,249,3,2025-09-05,5,127.35,13,0
80334,249,3,2025-09-09,5,133.58,14,0
80335,249,3,2025-09-16,7,178.39,33,0
80336,249,3,2025-09-23,3,82.43,14,0
80337,249,3,2025-09-29,1,30.79,3,0
80338,249,3,2025-10-04,7,177.18,24,0
80339,249,3,2025-10-11,5,125.3,17,0
80340,249,3,2025-10-14,3,74.98,12,0
80341,249,3,2025-10-20,6,157.45,21,0
80342,249,3,2025-10-26,2,43.42,5,0
80343,249,3,2025-10-31,2,55.8,8,0
80344,249,3,2025-11-05,3,77.89,14,0
80345,249,3,2025-11-11,5,116.27,14,0
80346,249,3,2025-11-14,2,51.45,5,0
80347,249,3,2025-11-21,3,80.47,14,0
80348,249,3,2025-11-24,6,141.4,15,0
80349,249,3,2025-12-01,5,119.86,12,0
80350,249,3,2025-12-07,3,79.33,9,0
80351,249,3,2025-12-11,5,122.44,16,0
80352,249,3,2025-12-17,2,52.49,9,0
80353,249,3,2025-12-22,4,103.24,12,0
80354,249,3,2025-12-25,3,72.79,14,0
80355,249,3,2025-12-31,1,32.8,3,0
80356,249,3,2026-01-06,2,56.35,7,1
80357,249,3,2026-01-09,4,104.32,10,0
80358,249,3,2026-01-15,2,55.03,8,0
80359,249,3,2026-01-19,4,95.74,17,0
80360,249,3,2026-01-25,7,182.59,22,0
80361,249,3,2026-01-30,5,133.69,14,0
80362,249,3,2026-02-02,5,119.66,20,0
80363,249,3,2026-02-05,2,57.44,6,0
80364,249,3,2026-02-08,5,133.67,21,0
80365,249,3,2026-02-12,5,129.32,12,0
80366,249,3,2026-02-19,3,80.59,10,0
80367,249,3,2026-02-25,4,95.23,17,0
80368,249,3,2026-03-04,5,120.64,21,1
80369,249,3,2026-03-11,5,118.99,17,0
80370,249,3,2026-03-14,3,67.55,8,0
80371,249,3,2026-03-19,5,127.73,17,1
80372,249,3,2026-03-24,3,69.49,8,2
80373,249,3,2026-03-27,7,174.66,21,0
80374,249,3,2026-04-01,6,159.68,16,0
80375,249,3,2026-04-05,5,134.04,17,0
80376,249,3,2026-04-08,5,125.93,13,0
80377,249,3,2026-04-14,6,145.25,24,0
80378,249,3,2026-04-18,6,156.24,20,0
80379,249,3,2026-04-25,7,171.67,30,0
80380,249,3,2026-04-30,5,129.78,12,0
80381,249,3,2026-05-04,5,115.74,17,0
80382,249,3,2026-05-07,6,146.03,26,0
80383,249,3,2026-05-13,3,70.05,10,0
80384,249,3,2026-05-19,5,122.04,21,0
80385,249,3,2026-05-26,3,71.68,9,0
80386,249,3,2026-05-30,4,97.62,16,1
80387,249,3,2026-06-06,4,102.54,12,0
80388,249,3,2026-06-11,2,58.14,9,0
80389,249,3,2026-06-15,6,157.0,23,1
80390,249,3,2026-06-20,5,118.25,16,0
80391,249,3,2026-06-25,7,178.49,28,0
80392,250,3,2023-06-25,4,92.37,19,0
80393,250,3,2023-07-02,4,92.19,12,0
80394,250,3,2023-07-07,3,68.75,13,0
80395,250,3,2023-07-12,5,134.19,19,0
80396,250,3,2023-07-19,4,98.44,17,0
80397,250,3,2023-07-23,6,143.62,25,0
80398,250,3,2023-07-27,6,157.14,16,0
80399,250,3,2023-08-01,6,151.63,22,1
80400,250,3,2023-08-06,6,143.05,23,0
80401,250,3,2023-08-12,3,78.95,14,2
80402,250,3,2023-08-17,5,131.0,12,0
80403,250,3,2023-08-22,3,74.2,10,0
80404,250,3,2023-08-27,5,122.88,14,0
80405,250,3,2023-08-30,3,67.18,12,0
80406,250,3,2023-09-02,5,134.11,22,1
80407,250,3,2023-09-07,5,122.95,14,0
80408,250,3,2023-09-14,4,97.9,14,0
80409,250,3,2023-09-21,6,146.54,23,0
80410,250,3,2023-09-24,4,93.22,10,0
80411,250,3,2023-09-30,4,90.51,14,0
80412,250,3,2023-10-03,2,57.99,7,0
80413,250,3,2023-10-10,4,96.67,17,2
80414,250,3,2023-10-13,6,144.71,16,0
80415,250,3,2023-10-18,2,49.03,9,0
80416,250,3,2023-10-22,3,84.09,13,0
80417,250,3,2023-10-27,7,174.35,33,0
80418,250,3,2023-11-02,4,91.37,17,0
80419,250,3,2023-11-09,6,143.91,17,0
80420,250,3,2023-11-12,2,56.39,9,0
80421,250,3,2023-11-18,2,57.14,6,0
80422,250,3,2023-11-25,5,117.62,18,0
80423,250,3,2023-12-01,2,57.49,9,0
80424,250,3,2023-12-07,6,144.5,18,0
80425,250,3,2023-12-11,2,50.19,8,0
80426,250,3,2023-12-14,5,129.56,21,2
80427,250,3,2023-12-18,3,71.32,10,0
80428,250,3,2023-12-22,2,45.25,5,0
80429,250,3,2023-12-26,5,132.07,21,0
80430,250,3,2024-01-02,7,179.99,34,0
80431,250,3,2024-01-06,6,159.06,20,0
80432,250,3,2024-01-10,3,71.51,7,0
80433,250,3,2024-01-13,6,149.88,16,0
80434,250,3,2024-01-19,2,48.57,8,0
80435,250,3,2024-01-26,3,83.49,14,1
80436,250,3,2024-01-29,2,50.8,5,0
80437,250,3,2024-02-02,4,93.38,14,0
80438,250,3,2024-02-07,2,52.23,9,0
80439,250,3,2024-02-13,4,98.37,12,0
80440,250,3,2024-02-20,4,100.82,15,0
80441,250,3,2024-02-24,5,133.02,24,0
